# step walker beta fx x1 x2 x3
66 0 0.01 149625.29671936604 6.840189874456236 0.047367411681551896 9.19299980623817
67 0 0.01 150290.04946080924 6.805179008781221 0.048457196763949675 9.103518493188261
68 0 0.01 150290.04946080924 6.805179008781221 0.048457196763949675 9.103518493188261
69 0 0.01 150290.04946080924 6.805179008781221 0.048457196763949675 9.103518493188261
70 0 0.01 150290.04946080924 6.805179008781221 0.048457196763949675 9.103518493188261
71 0 0.01 150290.04946080924 6.805179008781221 0.048457196763949675 9.103518493188261
72 0 0.01 150290.04946080924 6.805179008781221 0.048457196763949675 9.103518493188261
73 0 0.01 150290.04946080924 6.805179008781221 0.048457196763949675 9.103518493188261
74 0 0.01 150290.04946080924 6.805179008781221 0.048457196763949675 9.103518493188261
75 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
76 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
77 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
78 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
79 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
80 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
81 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
82 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
83 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
84 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
85 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
86 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
87 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
88 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
89 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
90 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
91 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
92 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
93 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
94 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
95 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
96 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
97 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
98 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
99 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
100 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
101 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
102 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
103 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
104 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
105 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
106 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
107 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
108 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
109 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
110 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
111 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
112 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
113 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
114 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
115 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
116 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
117 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
118 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
119 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
120 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
121 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
122 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
123 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
124 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
125 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
126 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
127 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
128 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
129 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
130 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
131 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
132 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
133 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
134 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
135 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
136 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
137 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
138 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
139 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
140 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
141 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
142 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
143 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
144 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
145 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
146 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
147 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
148 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
149 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
150 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
151 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
152 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
153 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
154 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
155 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
156 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
157 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
158 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
159 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
160 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
161 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
162 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
163 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
164 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
165 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
166 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
167 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
168 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
169 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
170 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
171 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
172 0 0.01 147617.02966575627 6.728273890431571 0.04947042281076341 9.198201570713163
173 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
174 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
175 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
176 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
177 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
178 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
179 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
180 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
181 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
182 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
183 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
184 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
185 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
186 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
187 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
188 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
189 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
190 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
191 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
192 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
193 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
194 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
195 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
196 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
197 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
198 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
199 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
200 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
201 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
202 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
203 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
204 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
205 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
206 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
207 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
208 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
209 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
210 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
211 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
212 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
213 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
214 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
215 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
216 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
217 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
218 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
219 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
220 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
221 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
222 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
223 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
224 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
225 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
226 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
227 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
228 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
229 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
230 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
231 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
232 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
233 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
234 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
235 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
236 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
237 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
238 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
239 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
240 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
241 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
242 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
243 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
244 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
245 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
246 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
247 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
248 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
249 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
250 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
251 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
252 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
253 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
254 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
255 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
256 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
257 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
258 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
259 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
260 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
261 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
262 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
263 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
264 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
265 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
266 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
267 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
268 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
269 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
270 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
271 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
272 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
273 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
274 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
275 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
276 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
277 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
278 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
279 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
280 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
281 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
282 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
283 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
284 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
285 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
286 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
287 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
288 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
289 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
290 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
291 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
292 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
293 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
294 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
295 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
296 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
297 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
298 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
299 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
300 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
301 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
302 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
303 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
304 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
305 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
306 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
307 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
308 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
309 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
310 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
311 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
312 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
313 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
314 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
315 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
316 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
317 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
318 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
319 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
320 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
321 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
322 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
323 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
324 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
325 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
326 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
327 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
328 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
329 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
330 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
331 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
332 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
333 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
334 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
335 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
336 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
337 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
338 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
339 0 0.01 147667.2293468636 6.731340275437265 0.04975162980392348 9.190509100093792
