# step walker beta fx x1 x2 x3 weight ancestor
201 0 0.06951927961775606 1694253112.3455067 6.519289029377058 0.044645541235607156 9.112021183471613 1.0 0
202 0 0.06951927961775606 inf 6.739443117010572 0.052251307236887846 9.178300304736311 1.0 0
203 0 0.06951927961775606 inf 6.779788925555744 0.04336588835334134 9.341687607042859 1.0 0
204 0 0.06951927961775606 315095243.7355049 6.670714654953251 0.04897825117589673 8.989073716170626 1.0 0
205 0 0.06951927961775606 inf 6.418087461285848 0.05639189789273347 9.16519494913118 1.0 0
206 0 0.06951927961775606 inf 6.928381932312988 0.05344975256926962 9.083658739016801 1.0 0
207 0 0.06951927961775606 148711.21484103648 6.708176740964725 0.04905430304872136 9.09724884777081 1.0 0
208 0 0.06951927961775606 inf 6.60678217352719 0.0558719611452774 9.095332296563734 1.0 0
209 0 0.06951927961775606 149536.9833724412 6.807027493891483 0.04810215553656392 9.15465134166194 1.0 0
210 0 0.06951927961775606 inf 6.622492658946072 0.048070223124652804 9.22411969719009 1.0 0
211 0 0.06951927961775606 inf 6.810888297359266 0.05143962142507424 9.143566188873521 1.0 0
212 0 0.06951927961775606 inf 6.6747590150700065 0.05145199455916138 9.017661196013261 1.0 0
213 0 0.06951927961775606 inf 6.772023931717982 0.05155982029240179 8.790224533856424 1.0 0
214 0 0.06951927961775606 inf 6.837125773857048 0.05060791398986566 9.153780344189244 1.0 0
215 0 0.06951927961775606 inf 6.720741560879178 0.0562962792648293 9.177136381774282 1.0 0
216 0 0.06951927961775606 150371.75898908637 6.743379500541856 0.04529282315682786 9.07974412908254 1.0 0
217 0 0.06951927961775606 156055.43514136225 6.870583517725576 0.04235330212746033 8.971577070134607 1.0 0
218 0 0.06951927961775606 inf 6.8126264474381815 0.05891515581734607 9.091340046409293 1.0 0
219 0 0.06951927961775606 215740642.6008672 6.679828169416644 0.04749529028230282 9.140032071320988 1.0 0
220 0 0.06951927961775606 inf 6.353802441948149 0.05427909857585226 9.093208423729713 1.0 0
221 0 0.06951927961775606 inf 6.634454442034987 0.05542027352168628 9.144482787023872 1.0 0
222 0 0.06951927961775606 inf 6.677535239949518 0.050238162190913614 8.998913331233915 1.0 0
223 0 0.06951927961775606 151234.7245716739 6.866691371586652 0.04889088942570795 9.113271315717801 1.0 0
224 0 0.06951927961775606 inf 6.594565356978387 0.05455388158965582 9.196156157106868 1.0 0
225 0 0.06951927961775606 150493.78148442163 6.754139528206154 0.04323715375886142 9.118546941226336 1.0 0
226 0 0.06951927961775606 inf 6.899861823949952 0.04563237423174788 9.267326514188325 1.0 0
227 0 0.06951927961775606 inf 6.680263870401442 0.0505578342397475 9.143906013780432 1.0 0
228 0 0.06951927961775606 inf 6.816490424321392 0.05349063150667809 9.090063037305299 1.0 0
229 0 0.06951927961775606 152531.67804014147 6.912955833931289 0.04651092889061756 9.121364968046132 1.0 0
230 0 0.06951927961775606 159898804.87937206 6.6848680983388125 0.04174820296244003 8.961932935691888 1.0 0
231 0 0.06951927961775606 148781.23852166487 6.761027574642196 0.04926175710329757 9.141782255511567 1.0 0
232 0 0.06951927961775606 157702.9920815857 6.982519157542974 0.04884867952367252 9.016597330305453 1.0 0
233 0 0.06951927961775606 inf 6.987583474284466 0.057031954737667125 9.202158231269282 1.0 0
234 0 0.06951927961775606 inf 6.6706264202009615 0.05233933229785719 9.314373282821096 1.0 0
235 0 0.06951927961775606 inf 6.62347802651142 0.05317665924511568 9.234275218298373 1.0 0
236 0 0.06951927961775606 150543.95188036087 6.871062654351388 0.04599334576390901 9.186045806155919 1.0 0
237 0 0.06951927961775606 inf 6.709088413780759 0.052550937350281164 9.174936388938308 1.0 0
238 0 0.06951927961775606 150013.93499416945 6.73219674616386 0.043053996487266634 9.13910683294927 1.0 0
239 0 0.06951927961775606 inf 6.691155928425975 0.052286719394994255 9.13859660383962 1.0 0
240 0 0.06951927961775606 inf 6.653453078786303 0.051264465400158735 9.28525265961618 1.0 0
241 0 0.06951927961775606 96196460.39408931 6.690546247203392 0.04480227458109994 9.157684344864396 1.0 0
242 0 0.06951927961775606 inf 6.552506149397115 0.05085067778025525 9.161256242002704 1.0 0
243 0 0.06951927961775606 241189586.36814785 6.677511934314334 0.048092307604409336 9.119578699312584 1.0 0
244 0 0.06951927961775606 inf 6.6483099971024515 0.055660300729845985 9.107324929206252 1.0 0
245 0 0.06951927961775606 inf 6.878812268481427 0.051651615183398426 8.981881463857258 1.0 0
246 0 0.06951927961775606 inf 6.630820454649907 0.053036401597469474 9.225855377128443 1.0 0
247 0 0.06951927961775606 inf 6.7477307235785124 0.054513080102340634 9.153422104524735 1.0 0
248 0 0.06951927961775606 inf 6.543663560255062 0.05273677205848658 9.147727893186225 1.0 0
249 0 0.06951927961775606 inf 6.786021251979111 0.049368700522886236 9.218885106034973 1.0 0
250 0 0.06951927961775606 149107.30495180402 6.73489362929127 0.04726966019644753 9.125865089820264 1.0 0
