# step walker beta fx x1 x2 x3 weight ancestor
451 0 0.7847599703514611 77523301.62958449 6.692196826592282 0.045638935364117644 9.113849676376123 1.0 0
452 0 0.7847599703514611 inf 6.689028128318789 0.054963398149798275 9.321145821764322 1.0 0
453 0 0.7847599703514611 150659.3690221177 6.7083517893894085 0.039179940152739554 9.168294892808186 1.0 0
454 0 0.7847599703514611 inf 6.541523222192468 0.045800429589717306 9.277034060266296 1.0 0
455 0 0.7847599703514611 inf 6.845752372769403 0.05405743557453038 9.253116298362498 1.0 0
456 0 0.7847599703514611 inf 6.797255317295091 0.03753762996111957 9.286776253741829 1.0 0
457 0 0.7847599703514611 inf 6.561428703986728 0.05217241194678735 9.222503354352432 1.0 0
458 0 0.7847599703514611 372643982.43343294 6.665346943199166 0.047886267762722715 9.019978411632561 1.0 0
459 0 0.7847599703514611 inf 6.613175353606486 0.041952603610766005 9.312346338176402 1.0 0
460 0 0.7847599703514611 inf 6.807684875564126 0.036737200048260546 9.231835994414764 1.0 0
461 0 0.7847599703514611 inf 6.591170162740955 0.0576045057348905 9.220694871269473 1.0 0
462 0 0.7847599703514611 inf 6.873247072504578 0.04821679964311068 9.211865773522181 1.0 0
463 0 0.7847599703514611 inf 6.652117842941992 0.0514927096313683 9.2382791112375 1.0 0
464 0 0.7847599703514611 inf 6.828040494692567 0.047661774550275225 9.341019822364524 1.0 0
465 0 0.7847599703514611 153091.26698408497 6.915116660825109 0.04067309120772983 9.156837075949147 1.0 0
466 0 0.7847599703514611 inf 6.689977356678376 0.043508853006588674 9.274738850671804 1.0 0
467 0 0.7847599703514611 inf 6.6708305075514716 0.05690861156675559 9.230791424803009 1.0 0
468 0 0.7847599703514611 inf 6.681214040391502 0.033868310945523415 9.389816737276737 1.0 0
469 0 0.7847599703514611 inf 6.755499938086762 0.05037526432821035 9.173819073997745 1.0 0
470 0 0.7847599703514611 inf 6.773749131314171 0.04902255717193048 9.401613672149335 1.0 0
471 0 0.7847599703514611 inf 6.600326168783214 0.04953163286169842 9.270496972056389 1.0 0
472 0 0.7847599703514611 764687679.2400889 6.626900552015821 0.04700340430140607 9.197946800186974 1.0 0
473 0 0.7847599703514611 inf 6.792981242867317 0.0460826079207173 9.242409475569849 1.0 0
474 0 0.7847599703514611 inf 6.807419020861114 0.05202185056463721 9.183670074597762 1.0 0
475 0 0.7847599703514611 inf 6.714134595505651 0.048291713480504365 9.20613431015897 1.0 0
476 0 0.7847599703514611 inf 6.7411088591877935 0.04844120462086103 9.272054182755657 1.0 0
477 0 0.7847599703514611 inf 6.665800984936073 0.05461025846749502 9.352878837625207 1.0 0
478 0 0.7847599703514611 inf 6.839073945326638 0.050824489788279685 9.106356955747636 1.0 0
479 0 0.7847599703514611 150669.86971743195 6.762541211169782 0.0493803761843708 9.031679941554255 1.0 0
480 0 0.7847599703514611 inf 6.850907450683101 0.0472822262397064 9.215119371887802 1.0 0
481 0 0.7847599703514611 150206.11675420668 6.792593249649856 0.04732704698239812 9.109567212311992 1.0 0
482 0 0.7847599703514611 1443223534.6377356 6.551074823697483 0.040555043823266614 9.105917500304418 1.0 0
483 0 0.7847599703514611 inf 6.567637158162938 0.04583453842192711 9.217870784260038 1.0 0
484 0 0.7847599703514611 inf 6.764698691600709 0.05190792869873923 9.282646904862574 1.0 0
485 0 0.7847599703514611 152189.71404086103 6.751941564231686 0.047120483359017765 8.970288033740017 1.0 0
486 0 0.7847599703514611 inf 6.649192707718444 0.051635493191074175 9.33512813972342 1.0 0
487 0 0.7847599703514611 inf 6.657818919664009 0.05335642646014792 9.220445039383188 1.0 0
488 0 0.7847599703514611 inf 6.7851086794644 0.055758368760837375 9.32580011120013 1.0 0
489 0 0.7847599703514611 174346970.16358015 6.683569388759044 0.0491619774867786 9.148786530931405 1.0 0
490 0 0.7847599703514611 inf 6.606703136880135 0.05127873410324483 9.270833050909975 1.0 0
491 0 0.7847599703514611 inf 6.802228021787583 0.04721530686668991 9.29961912490508 1.0 0
492 0 0.7847599703514611 inf 6.689093629077432 0.06220194726675632 9.190753262708327 1.0 0
493 0 0.7847599703514611 148491.79830658739 6.7753058137948745 0.049733294351344985 9.169024959562066 1.0 0
494 0 0.7847599703514611 153257.03320748932 6.941523068359979 0.04181907008495789 9.160876635930046 1.0 0
495 0 0.7847599703514611 inf 6.834856772136346 0.04640240077076787 9.293469580355243 1.0 0
496 0 0.7847599703514611 inf 6.658095394583627 0.05680608915053564 9.01977124418373 1.0 0
497 0 0.7847599703514611 inf 6.556968774489258 0.05529690818151319 9.222294397810522 1.0 0
498 0 0.7847599703514611 151625.54712312948 6.8034150600657055 0.04205137461406993 9.111122008172428 1.0 0
499 0 0.7847599703514611 inf 6.795135050954484 0.04772640488319082 9.285419849039377 1.0 0
500 0 0.7847599703514611 inf 6.740860044535965 0.04216491683914877 9.244325375347048 1.0 0
