# step walker beta fx x1 x2 x3 weight ancestor
751 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
752 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
753 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
754 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
755 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
756 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
757 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
758 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
759 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
760 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
761 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
762 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
763 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
764 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
765 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
766 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
767 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
768 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
769 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
770 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
771 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
772 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
773 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
774 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
775 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
776 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
777 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
778 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
779 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
780 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
781 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
782 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
783 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
784 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
785 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
786 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
787 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
788 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
789 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
790 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
791 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
792 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
793 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
794 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
795 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
796 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
797 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
798 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
799 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
800 0 14.38449888287663 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
