# step walker beta fx x1 x2 x3 weight ancestor
551 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
552 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
553 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
554 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
555 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
556 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
557 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
558 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
559 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
560 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
561 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
562 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
563 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
564 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
565 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
566 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
567 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
568 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
569 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
570 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
571 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
572 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
573 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
574 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
575 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
576 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
577 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
578 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
579 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
580 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
581 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
582 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
583 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
584 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
585 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
586 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
587 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
588 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
589 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
590 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
591 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
592 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
593 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
594 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
595 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
596 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
597 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
598 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
599 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
600 0 2.06913808111479 147472.9869202419 6.710784761273894 0.04941963648374812 9.19556056203054 1.0 0
